% Fluorescence version 1.0
% plate 1536 = 32x48 (15 times)
% @meta
% Plate=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
% Repeat=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
% Barcode=AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01
% Measured height=10.05,10.19,10.11,10.11,10.16,10.13,10.13,10.16,10.11,10.16,10.16,10.19,10.13,10.13,10.16
% Chamber temperature at start=26.49,26.29,26.39,26.29,26.39,26.39,25.97,25.5,25.09,25.58,26.46,26.46,26.26,26.09,26.07
% Chamber temperature at end=26.12,26.29,26.51,26.39,26.42,26.09,26.02,25.21,25.31,25.41,26.29,26.39,26.29,26,26
% Humidity at start=28.6,27.2,27.2,27,27,23.7,24.5,26.9,26.7,26.2,25.8,26.4,27.5,27.4,27.2
% Humidity at end=28.6,27.8,27.7,27.5,27.7,24,25,27.5,27.4,26.7,26.4,27,28.1,28,27.8
% Ambient temperature at start=26.69,26.69,26.79,26.69,26.79,26.59,26.46,25.61,25.58,25.78,26.66,26.76,26.66,26.49,26.37
% Ambient temperature at end=26.81,26.59,26.62,26.59,26.71,26.49,26.22,25.61,25.51,26,26.59,26.59,26.49,26.39,26.2
% Group=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
% Label=FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1)
% ScanX=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
% ScanY=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
% Measinfo=De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A
% Kinetics=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
% Measurement date=11/20/2012 2:12:58 AM,11/20/2012 3:17:04 AM,11/20/2012 4:21:15 AM,11/20/2012 5:25:27 AM,11/20/2012 6:29:44 AM,11/20/2012 8:53:17 AM,11/20/2012 10:59:44 AM,11/20/2012 1:03:59 PM,11/20/2012 3:08:16 PM,11/20/2012 5:12:32 PM,11/20/2012 7:16:45 PM,11/20/2012 9:20:59 PM,11/20/2012 11:25:13 PM,11/21/2012 1:29:27 AM,11/21/2012 3:33:41 AM
@relation CP-001073
@attribute 0 integer % 2012-11-20T02:10:18+00:00
@attribute 3846 integer % 2012-11-20T03:14:24+00:00
@attribute 7697 integer % 2012-11-20T04:18:35+00:00
@attribute 11549 integer % 2012-11-20T05:22:47+00:00
@attribute 15407 integer % 2012-11-20T06:27:05+00:00
@attribute 24019 integer % 2012-11-20T08:50:37+00:00
@attribute 31606 integer % 2012-11-20T10:57:04+00:00
@attribute 39061 integer % 2012-11-20T13:01:19+00:00
@attribute 46518 integer % 2012-11-20T15:05:36+00:00
@attribute 53974 integer % 2012-11-20T17:09:52+00:00
@attribute 61427 integer % 2012-11-20T19:14:05+00:00
@attribute 68881 integer % 2012-11-20T21:18:19+00:00
@attribute 76335 integer % 2012-11-20T23:22:33+00:00
@attribute 83789 integer % 2012-11-21T01:26:47+00:00
@attribute 91243 integer % 2012-11-21T03:31:01+00:00
@attribute name string
@data
272,1962,2932,3308,3607,3778,5037,4861,5338,4928,4928,5550,5434,4951,5071,S38
417,1487,2168,2538,3198,4066,5006,5246,5659,5951,6357,6512,6663,7169,7055,S39
429,1411,2202,2627,2895,3644,3628,4032,3669,4349,4692,4466,4596,4961,4647,S40
498,1480,2553,3969,4635,6032,7375,7459,8563,9208,9673,11121,10654,10731,11744,S41
765,1455,2142,2964,3114,3426,3993,4582,4532,4878,4873,5135,5555,5199,4809,S42
506,1868,2792,3704,3854,5249,6570,6908,8455,9111,8747,9278,9744,10084,9865,S43
673,1345,2204,2646,3018,3267,3916,4194,4012,4532,4717,4453,5165,4875,4481,S44
450,1142,1819,1880,2345,1982,2791,2497,2763,3269,3019,3075,2984,2623,2756,S45
396,1307,1993,2486,2340,2986,3376,3952,3272,3284,3589,3872,3761,3506,3230,S46
195,76,229,233,288,473,544,420,601,458,519,504,510,391,515,S47
243,64,262,148,233,233,230,86,134,330,0,263,421,250,318,S48
372,1476,2154,2513,2354,2404,2897,2872,3140,3610,3240,3740,3918,3368,3159,T1
522,1346,2005,2040,2788,2252,3410,3328,3378,3885,3712,3966,3523,3514,3615,T2
217,1291,2313,2227,2832,3029,3682,4169,4121,3986,4096,3795,4124,4236,4209,T3
414,1310,1982,2519,2800,2564,3307,3278,3535,3596,4128,3765,3773,3937,3680,T4
373,2442,3569,3921,4534,4919,5867,5233,5898,5844,6452,6418,6392,6365,6842,T5
335,1416,2268,2619,2897,2570,3917,3882,4221,4476,4719,4682,4400,4732,4613,T6
508,1386,1934,2225,2973,2913,3411,3536,4003,3708,4188,4281,4285,3796,4006,T7
355,1070,2294,2072,2734,2668,3131,3447,3689,4111,4166,3871,4736,4425,3985,T8
414,1040,2108,2939,2691,2583,3196,3884,3645,3536,3885,4051,4449,4060,3975,T9
364,1337,2076,2403,2816,2609,3455,3049,3962,3542,3878,3991,4065,4307,4045,T10
444,956,1915,2487,2694,2349,3165,3225,3957,3862,3856,4235,4166,4242,4109,T11
430,1244,1926,2398,2673,2859,3476,3757,3693,3709,4142,4068,4413,4786,4551,T12
514,1141,1904,2141,2751,2468,3283,3648,3476,3721,4001,4079,4366,4097,4372,T13
602,1262,1854,2234,2866,2267,3265,3462,3527,3556,3604,3899,4149,4049,4255,T14
440,1205,2123,2024,2637,2422,3332,3285,3393,3419,3558,4169,4436,4420,4040,T15
520,1521,2029,2660,2555,2750,3190,3581,3533,3724,3634,4011,4034,4605,3935,T16
384,1229,1826,2177,2813,2632,3373,3509,3825,3483,3837,4169,4616,4245,4596,T17
341,1251,1970,2086,2873,2601,3542,3737,3677,3859,4168,4044,4462,3942,4320,T18
206,1252,1529,2525,2381,2591,3545,2948,3916,3967,4037,4179,4375,3945,4266,T19
368,1327,1956,2127,2409,2605,3947,3486,3325,3567,3914,4091,3803,4474,4355,T20
509,1312,1953,2170,2687,2539,3544,3579,3765,3884,4163,4229,4624,4503,4574,T21
428,1426,2125,2414,2500,2659,3638,3711,4232,4128,4110,4485,5132,4574,4635,T22
430,1362,1808,2441,2467,2959,3034,3145,4163,4498,4527,3872,4515,4692,4179,T23
460,1172,1885,2668,2951,2899,3734,3753,3894,4370,4154,4646,4750,4410,5186,T24
465,1555,2263,2284,2747,3225,3556,3878,4155,4289,4128,4521,5004,4981,5225,T25
557,1544,2173,2252,2612,3174,3798,4069,4022,4403,4204,3941,4527,4646,4717,T26
539,1236,1882,2675,2622,3059,3371,3941,3833,4321,4111,4685,4660,4442,4821,T27
400,1327,1829,2446,2660,2928,3532,3954,3839,3862,4132,4028,4357,4471,4552,T28
318,1299,1749,2348,2787,2620,3778,4081,3726,4442,4412,4225,4929,4944,4679,T29
502,1292,2100,2327,2704,2601,3316,3202,3558,3840,3588,3425,3600,4367,4351,T30
316,1372,2252,2124,2646,2491,3511,3148,3694,4198,4109,4034,4217,4566,4457,T31
615,1192,2146,2482,2410,2895,3191,3429,3639,3928,4384,4230,4376,4212,4437,T32
464,1437,2240,2392,2855,3009,3340,3501,4092,4140,4198,4055,4356,4630,4905,T33
327,1029,2008,2267,2899,3205,3102,3950,3800,5087,4126,4879,5514,4995,5215,T34
421,1333,2155,2397,2523,2815,3363,3150,3790,3580,3756,4159,3855,4248,4329,T35
438,1149,2148,2249,2784,3053,3598,3390,3821,4167,4507,3780,4330,4080,4069,T36
455,1496,2216,2520,2796,3122,3553,3663,3976,4322,4331,4725,4574,4757,4680,T37
535,1534,2143,2903,2975,3420,3772,4363,4071,4395,4805,4376,5155,4657,4993,T38
379,1468,2215,2328,3089,3040,3633,3819,4010,4252,4209,4376,4725,4644,4287,T39
500,1385,2130,2303,2632,3019,3746,3511,3621,4109,4005,4307,4748,4483,4337,T40
390,1373,2604,2887,3409,3746,4197,5284,5286,5453,5807,6152,5943,6234,6662,T41
411,1533,1928,2691,2713,3071,3671,4032,3715,5026,4823,4724,5113,4508,5029,T42
566,1719,2775,3598,3672,4393,4691,5046,5345,5981,5522,6320,6180,6020,6296,T43
440,1740,3153,3758,3850,4790,5374,4806,5731,5320,5848,5513,5956,6164,5615,T44
455,1104,1640,1759,2048,1985,2516,2206,2429,2982,2976,2636,2664,2628,2391,T45
429,1528,1993,2443,2676,3185,3696,3664,3957,3943,4392,4288,4237,4067,3948,T46
195,170,132,141,83,258,213,188,218,213,116,337,377,200,279,T47
114,155,264,239,110,187,122,145,173,341,43,267,307,284,454,T48
498,1608,1999,2547,2701,2605,2963,2889,3544,3721,4025,4054,4060,3906,4089,U1
490,1302,2231,2523,2857,3090,3514,3931,3681,3894,4265,4692,4653,4541,4879,U2
604,1681,2188,2805,3189,3128,3742,3941,4144,4365,4449,4532,4143,5084,5199,U3
490,1532,2139,2877,2938,3166,3519,4023,4625,4729,4462,5059,5305,5462,5577,U4
449,1827,2649,2435,2674,2704,3570,4390,3911,4590,4929,4483,5310,5311,5070,U5
516,1511,2115,2606,3204,3273,3787,4244,4166,4512,4549,4445,4343,4817,4966,U6
352,1538,2083,2527,2510,3064,3116,3471,3824,4243,3876,4527,4158,3872,4280,U7
455,1585,2268,2804,2724,2601,3193,3184,4106,4682,4114,4336,4770,5091,4707,U8
386,1569,2022,2374,2624,2829,3327,3754,3849,3912,4338,4385,4501,4423,4813,U9
388,1372,2283,2685,3051,2669,3747,3945,4113,4717,4334,4533,5133,4428,4787,U10
591,1298,2608,2707,3196,3124,3914,4035,4007,4590,4174,4808,4805,4938,5223,U11
484,1555,2153,2801,2651,2765,3535,4200,3734,4206,3956,4443,4673,4420,5043,U12
429,1491,2296,2609,2336,2871,3652,3668,3734,3868,4021,4100,4768,4408,4744,U13
516,1284,2232,2368,2929,3361,3848,3856,3623,3657,3656,4341,4874,4317,4821,U14
383,1447,2196,2353,2375,2753,3262,3866,3662,3871,3527,4275,4415,4013,4378,U15
461,1127,2107,2368,2562,2688,3846,4192,3882,3996,3980,4639,4176,4368,4502,U16
341,1428,2233,2100,2934,3037,3330,3602,3746,4399,4127,4524,4968,5075,4634,U17
384,1567,2181,2952,3335,3409,4881,4327,5086,5281,4650,5114,5578,5531,6406,U18
286,1142,2022,2332,2919,3202,3563,3701,3880,4370,3925,4073,4305,5060,4881,U19
245,1043,1865,2396,2644,2815,3538,3626,3582,4008,3824,4170,4544,4135,4487,U20
450,1362,2711,2596,2744,3521,3890,3796,4102,4403,4843,4483,5124,4600,5159,U21
409,1380,1985,2680,3277,3413,4006,4224,4250,4220,4508,4932,5346,5218,5417,U22
363,1381,2247,2545,3089,2724,3729,4392,4106,4158,4532,4602,5057,5071,4866,U23
376,1208,1995,2290,2744,3026,3705,3377,3928,4007,4263,4714,4634,4372,5031,U24
478,1244,2258,2425,2855,3126,3747,4068,4020,4537,5061,4668,4849,4833,4700,U25
575,1314,2382,2421,2640,2910,4063,3909,4137,4554,4303,4744,4993,4304,4862,U26
517,1654,2174,2585,3088,3155,3861,3744,4457,4475,4470,4891,4738,5357,4502,U27
543,1595,2162,2793,3290,3230,3931,4202,4142,3960,4728,4845,4927,5426,4900,U28
553,1299,2041,2411,2377,2757,3702,4140,4153,4369,4159,4398,5010,4826,4871,U29
488,2007,3179,3595,3768,4593,4658,5288,5641,5891,5681,6177,6828,6340,6138,U30
530,1565,2436,2867,2864,2848,3490,3682,4093,4077,4638,4707,4969,5285,4864,U31
540,2191,3057,3981,3849,4937,4883,5398,5430,6231,6077,5877,6438,7049,6223,U32
517,1207,2117,2499,3179,3299,3773,3739,4066,5013,4523,4571,5066,4813,4765,U33
525,1499,2083,2429,2865,2418,3160,3740,3741,4054,3896,3908,3826,3972,3985,U34
400,1220,1947,2760,2801,2851,3604,3701,4014,4381,4420,4419,5138,4829,4679,U35
444,1419,2040,2446,2780,2956,3563,4111,4225,3897,4334,4570,4756,4605,5174,U36
374,1635,2272,2537,2843,2915,3270,3665,4415,4202,4212,4118,4752,5025,4667,U37
533,1559,2241,2773,3081,3673,4268,4259,5200,4972,4656,4516,5787,4937,5750,U38
519,1596,1973,2625,2962,3128,3715,4059,4448,4711,4585,4740,5257,5421,4821,U39
624,1384,2791,2643,3178,3531,3950,4170,4462,4949,4850,4404,5474,4955,5209,U40
572,1484,2429,3064,3707,4394,4854,5646,6060,6517,6968,7462,7910,7848,8104,U41
440,1592,2290,2941,2891,3382,4370,4784,4221,4910,4879,4986,5677,5585,5447,U42
507,1676,2579,3307,3774,5045,5300,5908,6402,6648,7664,7432,7873,7581,7370,U43
469,1737,2453,2807,3062,3487,4165,4620,5070,4988,5228,5239,5417,5235,5552,U44
586,1286,2124,2862,3084,3809,4341,4713,5133,5592,5292,6090,5720,5520,6185,U45
466,1359,2553,3677,3516,4675,5418,5720,6136,5839,6885,6154,6385,6247,6263,U46
190,105,274,199,124,179,273,206,191,146,223,104,343,267,211,U47
217,200,181,165,70,132,199,174,199,138,209,99,496,382,331,U48
568,1563,2075,2635,2514,2906,3622,3827,3613,3657,3490,3765,3966,4032,4226,V1
506,1437,2044,2542,2743,2627,3272,3959,3874,4044,3521,4718,4404,4881,4052,V2
490,1517,2210,2603,3008,3078,3658,3887,3898,4554,4071,4121,4755,5033,4514,V3
506,1729,2382,2724,2923,2879,3693,3885,4279,4329,4025,4489,4300,4625,4403,V4
563,1620,2356,2470,2844,2730,3322,3733,4355,4268,3868,4167,4225,4600,5332,V5
622,1815,2125,2517,2779,2740,3935,3966,3775,4592,4114,4476,4691,4633,5127,V6
232,1298,2177,2620,2682,2786,3437,3297,3507,3874,3986,4060,4375,4497,4420,V7
319,1282,2151,2499,2430,2646,3782,3572,3971,4216,4235,4582,4143,4022,4497,V8
499,1234,1920,2249,2565,2326,3426,3553,3616,4018,4374,4091,4078,4450,4548,V9
407,1264,2178,2372,2499,2861,3491,3916,3996,4275,4006,4234,4700,4793,4663,V10
383,902,1895,3071,3054,2829,3766,3258,3939,3727,4136,4571,4794,4471,4276,V11
375,1604,2128,2414,2702,2920,3666,3707,3964,4511,4205,4180,3988,5064,4485,V12
322,1446,2094,2509,2711,3111,3033,3588,3654,4423,3912,4398,4624,4365,4621,V13
386,944,1731,2543,2940,2731,3351,3792,4010,3747,3662,3988,4420,3870,4628,V14
357,1472,1954,2522,2681,2767,2934,3490,3700,3959,4020,4257,4560,4545,4479,V15
464,988,2043,2364,2755,2718,3250,3761,3690,4378,3887,4132,4202,4225,4389,V16
437,1205,2287,2665,2538,3179,3658,3906,3769,4383,4228,4143,4579,4649,4449,V17
288,1625,1888,2508,2546,2566,3339,3039,3495,3623,3928,3909,3942,4479,4270,V18
523,1055,1938,2322,2720,3022,3201,3657,4050,3999,4132,3914,4617,4329,4230,V19
491,1179,2005,2539,2558,2534,3148,2986,3550,3984,4046,4153,4353,3843,4415,V20
484,1540,2460,2452,2652,2895,3635,4045,4133,4317,4119,4526,5239,4488,4399,V21
383,1344,2170,2447,2977,3251,4144,3381,3185,3930,3834,4725,4485,4489,4610,V22
277,1108,1630,2598,3065,2775,3346,3565,4019,4147,4257,4242,4427,4214,4643,V23
476,1420,1934,2810,2892,3176,2967,4006,4286,4279,4178,4585,4597,4983,4698,V24
381,980,2011,2576,2732,3013,3315,3898,3677,4590,3820,4416,4401,4465,5086,V25
427,1305,1934,2933,2808,2821,3461,3615,3826,3883,4142,4132,4554,4316,4539,V26
513,1037,2177,2420,2610,2885,3635,3785,4155,4245,4727,4483,4679,5054,5106,V27
235,1234,2491,2735,2731,3245,3692,3935,4348,4281,4153,4172,4469,4391,4891,V28
347,1107,2032,2851,2925,2914,3308,3886,3946,4748,4317,4172,4525,4600,4681,V29
522,2681,3603,4122,4219,5216,5652,6131,6018,6921,6694,6101,7227,7197,7008,V30
342,1329,2162,2996,2876,3008,3913,3796,4213,4284,4698,4785,4890,4882,5124,V31
378,1512,2021,2535,2782,2885,3564,3596,3822,4119,4313,4304,5091,4339,4498,V32
540,1407,2039,2565,2889,3499,3401,3783,4166,4002,4233,4511,4390,4777,4596,V33
417,1352,2141,2393,2885,2481,3266,3743,3717,3649,3981,3960,4427,4425,4564,V34
341,1988,3277,3893,3913,5097,4890,5529,5623,5540,5376,5567,6522,5822,5993,V35
420,1607,2163,2432,2829,2945,3554,3686,3848,4284,4267,4273,4330,4546,4611,V36
412,1430,2114,2685,2934,3101,3473,4264,3794,4123,4618,5533,4890,4934,4857,V37
556,1582,2152,2577,2931,3211,3669,4096,3714,4987,4412,5017,4842,5148,4939,V38
646,1407,1783,2557,2658,3113,3259,3321,3617,3596,3700,4127,4363,4309,4313,V39
446,1625,2414,2665,3130,3305,3711,3876,4273,4298,4295,4777,5343,4641,4575,V40
338,1457,2909,2572,2897,3554,3907,3755,4574,4264,4712,4937,4827,5585,5369,V41
561,1696,2563,2813,3185,3635,4109,4090,4882,4298,4610,4449,5245,4970,4953,V42
429,1361,2201,3297,3733,3600,4194,4104,4701,4902,5509,5160,5325,5077,5560,V43
454,1352,2132,2868,3290,4003,3817,3744,3935,4537,4622,4979,4876,5134,4956,V44
582,922,1736,1682,2103,2452,2576,2900,2504,2840,2899,2644,3279,2633,2627,V45
591,1276,2495,2573,3224,3872,4533,4446,4581,4959,5200,4677,5137,4809,4551,V46
242,233,195,219,167,218,200,163,216,230,99,56,362,362,334,V47
311,145,248,245,10,138,99,142,187,228,168,82,369,469,446,V48
441,1639,2213,2553,2816,2397,3678,3455,3330,3933,3383,3760,4188,3673,3957,W1
532,1509,2167,3167,3020,2767,3363,3763,3750,4269,4145,4133,4427,4480,4275,W2
571,1890,1993,2553,2882,2891,3763,3600,3733,3881,4291,4545,4545,4545,4789,W3
399,2615,3605,3635,4318,4683,5037,5520,5141,6332,6045,6201,5625,6215,6854,W4
493,1198,2181,2499,2531,2931,3763,3776,3742,4136,4412,4476,4952,4746,4579,W5
438,1692,2042,2616,2543,3170,3717,4250,3343,4119,4497,4669,4981,4396,4658,W6
304,1818,2225,2476,3274,3025,3557,3751,4041,4499,4470,4432,4623,4955,4893,W7
397,1354,2162,2519,2969,3243,3502,3912,4266,4746,4582,4887,5037,5089,4755,W8
363,1676,1933,2282,2634,2826,3684,3826,3792,4238,3923,4229,4789,4630,4026,W9
313,1160,2159,2339,2461,3115,3727,3764,3728,4067,4308,3875,4655,4336,4681,W10
304,1458,2070,2285,2675,2707,3380,3859,3487,3850,4179,4263,4354,4002,5278,W11
421,1254,1954,2492,2767,2741,3369,3425,3589,3926,3721,3769,4190,4237,4192,W12
326,1600,2126,2538,2800,3152,4016,4083,4141,4507,4645,4742,4977,5170,5434,W13
290,1288,1806,2430,2754,3032,3319,3353,3672,4314,3962,3974,4398,4196,4492,W14
484,1327,1856,2692,2703,2803,3752,3767,3924,4038,4435,4287,4901,4676,4441,W15
507,1185,1573,2259,2581,2690,3212,3550,3581,4042,4267,4556,4581,4602,4094,W16
445,1464,2115,2518,2542,2943,3332,4095,3664,3612,4068,3937,4464,4338,4711,W17
452,1143,2144,2575,2504,2636,3013,3146,3631,4014,3938,4097,4046,4481,4135,W18
325,1384,2001,2656,2450,3383,3572,3498,3882,3726,3903,3511,4031,4799,4331,W19
492,1247,1789,2375,2837,2885,3449,3556,3444,3809,3811,3713,3985,4165,4366,W20
308,1471,2257,2841,3035,4115,3736,4103,4779,4714,4631,4408,5275,4686,4924,W21
380,1326,2119,2759,2745,2657,3043,3136,3220,4032,3668,3774,4214,3646,3906,W22
320,1350,1879,2485,2771,2689,3655,3615,3834,4235,4396,4304,4586,4645,4475,W23
363,1898,2736,3219,3900,3964,4336,5097,4852,5520,6143,5310,5798,5556,6151,W24
449,1083,1864,2503,2967,2912,3176,3555,3855,4388,4415,4135,4874,4293,4463,W25
452,1314,1924,2121,2673,2994,3079,2876,3500,3923,3932,3846,4045,4117,4454,W26
473,1517,1979,2402,2959,2917,3500,3821,3601,4247,4503,4112,4865,4455,4625,W27
602,1745,2034,2640,2730,2726,3395,3582,3356,3652,4263,4304,4177,4733,4188,W28
382,1365,2198,2597,2529,2768,3547,3653,3574,4142,4117,3967,4478,4184,3998,W29
734,1130,1860,2007,2585,2731,3733,3507,3495,4281,3714,4346,4271,5027,4374,W30
404,1319,2297,2338,2999,2763,3372,3397,3906,4156,4519,4190,4165,4777,4232,W31
589,1095,1916,2390,2460,2873,3479,3501,3810,4123,4265,4208,4296,4633,4717,W32
376,1379,2023,2828,3180,3257,3601,4085,3954,4387,4275,4653,4810,4491,4688,W33
474,1303,1892,2554,2731,2924,3497,3603,3824,4253,4024,4311,4253,5126,4299,W34
436,1065,2084,2213,2326,3102,3242,3208,3726,3868,4008,3825,4198,3605,4343,W35
488,1272,2079,2918,2561,3004,3096,3320,3356,3628,3478,3561,4248,4596,4748,W36
578,2156,2407,3634,3869,3778,4712,4804,4733,4784,5654,4783,5192,5202,5395,W37
471,1478,2464,2391,2968,2976,3709,3767,3788,3913,4795,4714,4761,4895,4496,W38
420,1143,2154,2476,2754,2670,3384,3367,3754,4090,3626,4757,4984,5099,4370,W39
369,1325,1992,2412,2553,3049,3643,3516,3796,4337,4425,4154,4440,4272,4159,W40
466,1427,2515,2981,3621,4623,5580,5701,6196,6487,7183,7565,7888,7320,7624,W41
474,1303,2055,2554,2851,3062,3499,3554,3284,3646,4249,4621,4614,4779,4544,W42
564,1603,2297,2504,3175,3497,4238,4640,4221,4862,5195,5570,6246,5258,5692,W43
453,1548,2120,2329,2818,2873,3729,3759,4127,4621,4359,4724,4429,4451,4477,W44
269,1360,1859,2164,2793,3184,3552,3380,3744,3914,4166,3915,4523,3902,3650,W45
457,1271,2347,2268,3252,3730,3956,4188,4598,4822,4969,5094,5051,5413,4969,W46
361,129,119,174,75,364,320,45,143,191,184,131,282,312,358,W47
189,176,91,174,151,191,216,4,98,111,105,292,515,458,351,W48
594,1533,1819,2420,2860,2788,3058,3326,3037,4053,3845,3763,3854,4070,3649,X1
326,1293,1906,2495,2616,2832,3444,3486,3341,3663,3691,3934,3742,3421,3193,X2
441,1881,2277,2528,2855,2662,3813,3938,4269,4183,4409,3958,4414,4367,4155,X3
474,1331,2182,2870,2940,2853,3821,3435,3663,3917,3886,3774,4112,3865,4114,X4
326,1811,2469,2555,2656,3322,3435,3862,4284,4353,4583,4694,4480,4657,5143,X5
478,1488,2068,2776,3034,2953,3657,4081,3947,4144,4357,4121,4486,4599,4694,X6
409,1616,2296,2340,2711,2749,3566,3705,3864,4085,4405,4198,4070,3832,4203,X7
353,1256,2088,2523,2751,2943,3751,3657,4012,4220,4464,4342,4460,4561,4505,X8
625,1285,2089,2400,2917,2607,3488,3726,3799,4132,3885,4105,3988,3904,4439,X9
353,1429,2175,2303,2886,2779,3173,3672,3741,4029,4304,4268,4565,4037,4280,X10
371,1240,2027,2297,2778,3063,3449,3537,3302,3996,3999,4013,3877,4383,4301,X11
414,954,2169,2297,2676,2852,3260,3459,3551,3499,3729,4356,4342,3979,4100,X12
350,1979,2966,3876,4184,4242,5159,4711,5408,5604,5574,5260,5970,5741,6381,X13
253,1289,1819,2463,2789,2757,3369,3511,3724,3895,4307,4308,4882,4623,4188,X14
386,1321,1868,2046,2416,2836,3139,3226,3744,3757,3566,3664,4267,3624,4191,X15
241,1386,1747,2232,2530,2794,3245,2952,3223,3616,3463,4045,3756,4275,4773,X16
410,1306,1888,2192,2507,2598,3250,3985,3126,4082,3717,4098,4215,4249,4481,X17
242,1355,1760,2335,2600,2572,3217,3596,3747,3793,3546,3719,4464,4146,4390,X18
236,1410,1891,2442,2691,2844,3515,3383,3379,3872,4081,4366,3824,4263,4598,X19
329,1563,2110,2259,2501,3109,3298,3453,3700,3741,3924,4289,4022,4142,4164,X20
455,1131,1787,2399,2605,3042,3718,3444,3574,3928,4110,4499,4696,4803,4822,X21
302,1276,1550,2559,2667,3184,3220,3417,3736,4155,4068,4287,4195,4416,4125,X22
221,1487,2064,2729,3219,3332,4155,4357,4416,4582,4421,5265,5723,4903,5195,X23
386,1336,1796,2371,2914,2628,3814,3901,3632,4319,4151,4268,4258,4052,4506,X24
629,1189,1807,1981,2890,2843,3202,3351,3622,4073,4287,4483,4201,4209,4458,X25
427,1464,1741,2385,2264,2538,3764,3533,3110,3763,3742,4153,4147,4145,4014,X26
347,1264,1830,2161,2635,2782,3082,3492,3551,3797,3856,3842,4202,4294,4767,X27
285,1092,1685,2177,2724,2992,3133,3631,3348,3900,3815,4175,3951,4356,4534,X28
337,1212,1914,2180,2791,2846,3160,3225,3673,3770,3743,3746,4060,3776,4142,X29
301,1058,1905,2329,2672,2709,3562,3652,3681,3822,3551,3832,4052,4198,4525,X30
292,1213,1852,2753,2655,2788,3365,3460,3666,3940,4006,3876,4640,4410,5008,X31
402,1278,1938,2284,2752,2948,3441,3645,3697,3828,3751,3963,3815,4214,4644,X32
476,1283,1925,2223,2746,2420,3391,3477,3507,3696,4232,3861,4114,3942,4289,X33
378,1117,1914,2272,2871,2921,3242,3607,3561,3569,3932,3899,4313,4263,4039,X34
463,1228,2306,2298,2772,2495,3341,3726,3641,3701,3933,4346,4341,3992,4493,X35
415,1353,2201,2409,3135,2599,3612,3731,3779,3964,4387,4175,4453,4212,4164,X36
402,1804,2065,2177,2875,2734,3696,3306,3648,4209,4429,3956,4268,3911,4310,X37
408,1646,2280,2468,2732,3048,3215,3649,3676,4028,3713,4009,4632,4199,4234,X38
400,1444,2171,2209,2750,2641,3525,3473,3973,4312,4377,3932,4795,4456,4648,X39
287,1293,2412,2286,2273,2497,3706,3860,3646,4800,4409,3867,4363,4016,4537,X40
473,1565,2316,3047,3164,3190,3722,4349,4326,4839,4628,4897,5190,4878,5344,X41
626,1493,2018,2813,2462,2993,4002,4169,3961,4376,4065,4717,4047,4533,4507,X42
741,1791,2317,2444,2860,2815,3536,4048,4130,4160,4185,4304,4651,4653,4613,X43
550,1539,2037,2231,2683,3074,3984,3935,4289,4254,4469,4916,4929,4583,4836,X44
515,1346,1274,1701,1664,1723,1716,1999,1965,1966,2614,2303,2348,2409,2556,X45
591,1248,2073,2207,2483,3027,3639,2990,3143,3281,3464,3372,3656,3267,2509,X46
221,139,184,225,11,207,201,19,35,138,260,289,399,303,493,X47
259,266,129,149,232,214,210,0,32,203,102,296,473,457,370,X48
475,1509,2018,2245,2500,2568,3111,3384,3227,3695,3825,4081,4376,4089,4645,Y1
446,1419,2246,2427,2506,2976,3482,3606,3967,4017,3923,4261,4602,4095,4627,Y2
468,1913,2388,2890,2896,3218,4143,3603,3727,4322,4422,4475,4856,4785,4714,Y3
428,1457,2104,2545,3066,2714,3495,4136,4266,4588,4258,4399,4693,4940,5020,Y4
371,1740,1786,2373,2689,2585,3569,3626,4186,4244,4465,4298,4512,4462,4616,Y5
282,1495,1882,2675,2974,2695,3287,3531,3475,3919,3960,4741,4175,4245,4844,Y6
559,1261,1996,2020,2445,2560,3295,4193,3920,3837,3935,4061,4284,5027,4911,Y7
507,1178,2312,2042,2772,2728,2985,3953,3834,3705,4123,4229,4259,4303,4502,Y8
